docId,filename,top topics, and contribution to doc ...
1,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1864 (2).txt,25,0.399,19,0.209,11,0.070,16,0.069,1,0.067,21,0.059
2,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1864.txt,3,0.191,20,0.187,12,0.144,8,0.084,16,0.069,11,0.067
3,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1867.txt,23,0.195,18,0.141,14,0.116,6,0.116,9,0.084,21,0.080,15,0.057,22,0.055
4,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1868.txt,5,0.467,7,0.232,11,0.190
5,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1869 (2).txt,11,0.396,17,0.243,19,0.110,16,0.059
6,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1864-1869\1869.txt,13,0.199,4,0.111,10,0.109,24,0.105,2,0.092,22,0.087,8,0.068,1,0.056
