docId,filename,top topics, and contribution to doc ...
1,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1840-1848\1840.txt,2,0.363,7,0.197,24,0.121,9,0.092,19,0.053
2,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1840-1848\1845.txt,3,0.273,2,0.150,7,0.113,9,0.112,14,0.078,24,0.060
3,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1840-1848\1846.txt,22,0.122,18,0.103,4,0.098,8,0.091,12,0.084,5,0.075,10,0.060,15,0.059,6,0.059,13,0.057,23,0.054
4,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1840-1848\1847.txt,2,0.204,20,0.151,7,0.121,19,0.119,24,0.112,9,0.107,1,0.054
5,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1840-1848\1848.txt,11,0.234,21,0.179,2,0.175,7,0.121
