docId,filename,top topics, and contribution to doc ...
1,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1827.txt,22,0.248,7,0.151,20,0.086,24,0.071,8,0.058,2,0.057,11,0.055
2,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1830.txt,18,0.142,8,0.102,10,0.072,15,0.070,20,0.062,4,0.059
3,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1831.txt,9,0.180,17,0.144,6,0.081,4,0.067,14,0.056,20,0.052
4,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1832 (2).txt,6,0.311,21,0.218,14,0.186,4,0.058
5,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1832.txt,25,0.147,3,0.146,17,0.093,6,0.083,1,0.080,14,0.078,16,0.076,12,0.060,5,0.059,19,0.050
6,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1838.txt,25,0.212,19,0.119,1,0.114,4,0.108,23,0.085,6,0.076,17,0.071,21,0.051,16,0.050
7,C:\Users\catha\Documents\GitHub\Final-Project-\Final Project\Topicmodelbydecade\topicmodel1827-1839\1839.txt,13,0.134,19,0.095,24,0.085,17,0.076,15,0.060,11,0.055,14,0.053
